Name,Charity Number,Local authority,Postcode,Latitude,Longitude,IntermediateZone2011Code,DataZone2011Code
Hawick Burnfoot Church of Scotland,SC004517,Scottish Borders,TD9 0HZ,55.41961318,-2.79300284,S02002318,S01012371
Teviothead Village Hall Committee,SC022768,Scottish Borders,TD9 0AS,55.42015004,-2.79058067,S02002318,S01012371
1st Jedburgh Girl Guides,SC031081,Scottish Borders,TD9 0HT,55.41992726,-2.79168209,S02002318,S01012371
1st Jedburgh Rainbow Unit,SC032764,Scottish Borders,TD9 0HT,55.41992726,-2.79168209,S02002318,S01012371
Small Wheels Association (Hawick),SC036213,Scottish Borders,TD9 0BW,55.41811021,-2.79750659,S02002318,S01012371
Girlguiding Hawick and Jedburgh District,SC038096,Scottish Borders,TD9 0HT,55.41992726,-2.79168209,S02002318,S01012371
Shields Performing Arts Academy,SC043759,Scottish Borders,TD9 0BD,55.41855064,-2.79610947,S02002318,S01012371
Cavers and Kirkton Parish Church (Church of Scotland),SC004550,Scottish Borders,TD9 8LJ,55.43203036,-2.72817521,S02002315,S01012357
Teviot and Roberton Church of Scotland,SC005191,Scottish Borders,TD9 8SX,55.43842395,-2.73489965,S02002315,S01012357
Border Group Of Riding For The Disabled (SCIO),SC009696,Scottish Borders,TD9 8SB,55.47786409,-2.6785823,S02002315,S01012357
